"Mean","Variance"
0.0868840707183033,0.000998012792269338
0.0882356198812336,0.000885713462394104
0.0848544431568475,0.000643642509510441
0.0831155943418595,0.000945998782064377
0.0917347873233856,0.00188105769095521
0.0857250119098131,0.00150682291237629
0.0899095211724905,0.00126149484881076
0.0810186701775611,0.00130359384319143
0.0770888543130717,0.0013895670447233
0.0801898351978802,0.000944712878979228
0.0851016406976614,0.00141419798271437
0.088769975046162,0.00143402734918226
0.076105875583789,0.0015730159777065
0.0784509314773223,0.00155169149379545
0.0862210587878225,0.00289641723268074
0.086696255603755,0.00122615357639658
0.0863833088663369,0.00108803778152113
0.0868467870571654,0.00106486455699024
0.0844826683042153,0.00114231939313078
0.087975962092026,0.0016070042557791
0.0848720729213566,0.00217924053574033
0.0848619164175104,0.00150183589834985
0.0860478039119884,0.000936915899348955
0.0880816957836692,0.000779234738991846
0.0859612071331176,0.000874742122913956
0.0922763688048675,0.00188965293492043
0.0892743435447934,0.00131013809858638
0.0885520930877273,0.00120881550267552
0.0852724205462108,0.00142300818941761
0.0896813556509866,0.000874330121831748
0.0893174714656426,0.00118509992731743
0.0856595347667586,0.000920168244540577
0.0864397801114235,0.000846074411396165
0.0873816567430014,0.00114346678823741
0.081118657807107,0.00137978638600624
0.0807982111333859,0.00112752475787285
0.0785492999897203,0.00131996009075318
0.0845846238462242,0.00158379738309349
0.0883251333151536,0.00107943670915106
0.0908263006862621,0.00145618910417462
0.0917930256901131,0.00117666960311029
0.0884805755806609,0.00119135603475275
0.0880311170442071,0.000662344959754635
0.0854590407843034,0.000682967487514019
0.0844785032313251,0.00172302449631417
0.0880262489662136,0.00120680819757253
0.0881887896601417,0.000862400305088148
0.08578880535471,0.000582705995303185
0.0883468021067771,0.00156166891459344
0.0806526018849786,0.00290848288175094
0.0921081469159734,0.00152904258619901
0.0877674972325657,0.00189559963584438
0.0901133484155791,0.00185806177688243
0.0842057328135745,0.00117779788322942
0.082790887142983,0.000992034852281762
0.0851856135637335,0.00112853635129079
0.0775978023191807,0.00181841843128296
0.0857033593180275,0.00147335435540684
0.0875437372806257,0.00113459243997338
0.087774004440637,0.00206543870433266
0.087234903364818,0.000819699009929674
0.0844159922294799,0.00107214562465178
0.0847932071725846,0.00130419780667089
0.0863811153094503,0.00107429444621208
0.0780154922040344,0.00211262250202665
