"Mean","Variance"
0.248151325566708,0.0173980921347333
0.262802923812628,0.0244417813458542
0.275661080037472,0.0268554584970136
0.166551265531813,0.017378335663946
0.120109670881628,0.0144240770374381
0.218275535012669,0.0233601896703579
0.195430653812177,0.0229285037129793
0.233150055462228,0.0449858672870827
0.197767127849668,0.0132048503753903
0.202759258889942,0.0216591684866431
0.0999576943562478,0.0120142959342271
0.110144834458622,0.0208180421107826
0.169135191670765,0.0257063354882739
0.117599259315784,0.0115665751642925
0.135156121743176,0.0143749955566917
0.107900947771905,0.018973873524362
0.0870569019415557,0.0134882476533287
0.15915549158065,0.0262646430101219
0.0731634795529714,0.0162898224328051
0.11564392203716,0.0141880585379641
