"Mean","Variance"
0.395552134862789,0.032370717309708
0.36453037348467,0.0366590456402924
0.37855566296273,0.0386145530440488
0.219269844902877,0.026883759710373
0.152916500360818,0.0240451025372787
0.342617363866027,0.0460969526938299
0.262014323926368,0.0369820909308158
0.309517559917473,0.0711095698473937
0.305467109835359,0.0258833722625848
0.279928639651912,0.0407182272952885
0.101616295933169,0.0212676565802682
0.13190673463237,0.0328526265756568
0.218524490445752,0.041425862520502
0.12054222842552,0.0202720826906395
0.15963202814874,0.0251366047330697
0.119974330011888,0.0299542705464025
0.10118188061187,0.0218036636184899
0.199284428127687,0.0417071385325234
0.0717703214376328,0.0224725909994068
0.14090846869536,0.0235575363362938
