"Mean","Variance"
0.836986938274833,0.00662847616906436
0.8242647535721,0.00604199836721166
0.821996118968633,0.00667611017166561
0.829802069973908,0.0064320670939472
0.825732143752558,0.00598562097380142
0.83674476940785,0.00728641471454885
0.821731359686666,0.00834773374868359
0.828930452100367,0.00768310260026372
0.830498493017083,0.00856237792064429
0.830847146580992,0.00769918408040326
0.811043375684566,0.0089818783350296
0.811030341000417,0.0110392447524078
0.823163509407233,0.00992289214859681
0.832296877382875,0.00976507804877227
0.814624819564833,0.00645038212625486
0.809227494632392,0.00950630201488176
0.822378370787492,0.00802304747734691
0.806913537169492,0.0116182069874551
0.80937788670955,0.00865194492420459
0.824579251234666,0.00784730650049332
