"Mean","Variance"
0.0230652441016539,0.00166553629190337
0.0248537177114836,0.00179099193088057
0.022024891646009,0.00109858716878736
0.0183588197762214,0.00125062301472356
0.018148087208616,0.000860122882272423
0.0210095983585829,0.00123598540007081
0.0191292317740641,0.00151772184868623
0.0236260776351404,0.0028358693908091
0.0204416419014037,0.000721151525218224
0.0195169453971967,0.0011342912806457
0.0129302890145073,0.00198380378619605
0.014596517817368,0.0018174930364561
0.017235763936935,0.00150656285088441
0.0162192368163183,0.000836308404506692
0.0169115770246828,0.00106719485026968
0.0155303574772807,0.000752632209665479
0.0155863758224675,0.000759476591386539
0.0158147839633434,0.0017301996991835
0.013775000773972,0.00150089043379549
0.017716767143335,0.000757311130249075
