"Mean","Variance"
0.07607251362006,0.00397638680841394
0.0700412738344242,0.00345015817679456
0.0744670952019508,0.0027818152250827
0.078863201182175,0.0041489595573165
0.0820327977856325,0.00421791801791828
0.0805101714969883,0.00531393093260622
0.0811926352834025,0.00358362530281759
0.0848258930407108,0.00624142336907437
0.0905734664394342,0.0068376185893313
0.0919885928518825,0.00538839044584696
0.0704659253551542,0.00490055847712484
0.07890209187815,0.00376926536492497
0.0786421670281492,0.00827515506747356
0.0922879169596959,0.00910876251344582
0.0695721993361342,0.00361952598667226
0.0776658524768625,0.00401767958597338
0.0753989469349108,0.00362407021539541
0.0744597734015592,0.00529126780096104
0.0798416591413017,0.00429208790091743
0.0714335184421917,0.00420449739731569
0.0775263106317025,0.00431525834961638
0.0732689195487292,0.00539885087591558
0.0697783690388808,0.00292572408411411
0.0672971869118333,0.00279680490257614
0.0726515871288842,0.00536456422017365
0.0796788813627442,0.00422947687858023
0.0759117162356275,0.0041726487314692
0.0759611403521967,0.0032490967038555
0.0696724117058683,0.0035000252519393
0.070647466874375,0.0024171342544302
0.0678506554449942,0.00310233758875814
0.0768766130703966,0.00394045984228703
0.0701881501734008,0.00410608456579773
0.0796737691432208,0.00384751867500746
0.083684662137,0.00675678715008392
0.0941143023247792,0.00439218641011701
0.0871767769656683,0.0078457313827579
0.0788953073345325,0.00591267395889592
0.0681168817849958,0.00295570018596443
0.0654389722079767,0.00269579307297013
0.0669041423374275,0.00291503022714307
0.07181700781161,0.00350466481071664
0.0679469492047959,0.00201067198946153
0.0708501023522208,0.00443204631730567
0.0769484344338967,0.0048358819576692
0.0748215201806617,0.00345735372890421
0.0766614122730375,0.00264143950416812
0.0707493059680642,0.00323309575642425
0.0780835100456908,0.00335811801580927
0.0747996123760842,0.00734355647122645
0.0759992493245725,0.00377722928173167
0.0728390995824392,0.00321022797678318
0.07520638126392,0.00346784659818276
0.0748298487414492,0.00428378943868697
0.0849974804531816,0.00367071213387097
0.07937414042852,0.0045069012126621
0.0792972826531258,0.00740730089558384
0.07537327052433,0.00341203140790599
0.07677077131191,0.00393134015261408
0.0783832919093425,0.00238414248309448
0.071785887205125,0.00377045555228282
0.0731747456045275,0.0039286768549812
0.0721873503787483,0.00503999767688908
0.0788465956955042,0.00413829369261173
0.0879263920907475,0.0105400241025335
