"Mean","Variance"
0.333413320387224,0.0637213988281986
0.526248363310955,0.0348024747542636
0.297290580036557,0.0308643544299298
0.296876605089482,0.0414297966590586
0.249604329904067,0.0323651565251748
0.341157892427042,0.0271761373431405
0.214846085568364,0.0349159753588567
0.197362253268412,0.0436397548172232
0.305626163931732,0.0453947311198669
0.330283185869216,0.039519682661528
0.283456803860604,0.0438437479462126
0.335917632563931,0.0216105801792007
0.255694166251006,0.0556832784047388
0.405826518967135,0.0238732439716002
0.291384252534217,0.0618991094854381
0.286182848183557,0.0353427470079305
0.249382115153302,0.0277980611961948
0.200464214545637,0.0154514663451492
0.026070511537189,0.013313991912026
0.159380167404157,0.0208731092664369
0.26740128056904,0.0325374374724881
0.294484499109995,0.0340830610151165
0.0900696786343832,0.0198834463664004
0.163426825789575,0.0229540922081348
0.239006042201176,0.0313232652152882
0.267839892024666,0.0391879607757659
0.0983315357030327,0.0251367853729224
0.186635751330278,0.0305477991990784
0.145429750390985,0.0259539018712722
0.24098883326148,0.0384682500062745
0.107165977127767,0.0337525456590977
0.187014354874063,0.021473945775646
0.115329470874227,0.0295924242344261
0.273695081165592,0.0380922011999153
0.348221441111217,0.0225763209022398
0.245157290954249,0.0603800886183135
0.455477575210413,0.0390009600823946
0.360684707363028,0.0316103275663901
0.342758535068051,0.0216444053077369
0.338188252017496,0.0373364714282923
0.11078162816514,0.0178405735110989
0.0965820991075222,0.0148630475706229
0.234304363510539,0.0213690539525215
0.171462116238598,0.022619490491527
0.458991805715277,0.0311211010067696
0.42686346002246,0.0338158006250507
0.400968756299769,0.0384778655961091
0.334786654746044,0.0635835034001703
0.271199192899243,0.0250054795786362
0.202004658363727,0.047154067759614
0.147204519586399,0.0353896386999509
0.0820278882150359,0.0186950292458066
0.0929440134475862,0.017557237478821
0.289430412494183,0.038644332449086
0.343899529927306,0.0794573201929303
0.125116806333344,0.0259176152484419
0.23242887454596,0.0258065748342198
0.542339687297972,0.046278576694305
0.427713600146513,0.0638010441090604
0.324609138014938,0.0387941706852354
0.239900610124578,0.0301699184067615
0.108174935297747,0.0215975278189229
0.0540953884770354,0.0188358830601413
0.18069133587695,0.0284127305028617
0.213315516017377,0.0434822012572539
