"Mean","Variance"
0.780136317967633,0.00477027194482032
0.780870463953667,0.00201013256492734
0.788418921204033,0.0014653213308447
0.784764799594983,0.00198435479657123
0.794798844621517,0.00144433463310402
0.785009434180367,0.00204064578683092
0.7759131266589,0.0023337717275693
0.783438330797,0.00279795791266193
0.787963387621617,0.00222444813620994
0.775269091696783,0.00234807482015357
0.790597762067817,0.00255884091862378
0.7801517107737,0.00208628906649846
0.793645586550033,0.00180198327776441
0.784620477418717,0.00195561678993232
0.789420354767317,0.00164768412913911
0.775418028827083,0.00221273716738602
0.7863378075866,0.00279278944364999
0.782041560358317,0.00289278192865933
0.817137674683233,0.0072425664945094
0.786046416385767,0.00348726421423353
0.791625214214884,0.00180905262195398
0.776800756825533,0.00293094084870412
0.7904199318963,0.00734946828897762
0.78749406063005,0.00193335372193415
0.780910213384033,0.00252136714115695
0.779320597790217,0.00287546004096703
0.7800433219473,0.0043024062922065
0.782299743416433,0.00398708081134543
0.786567632525567,0.0023076384165589
0.773660729981233,0.00410516259020477
0.775683555860733,0.00420554055153564
0.782911304971767,0.00288477402816914
0.7844520657295,0.00237088121876266
0.786050427108233,0.00214630846863564
0.7837860720637,0.00121110742823217
0.77104609565765,0.0031590049159567
0.784624203884917,0.00245756491226443
0.78387753729025,0.00189345881156213
0.778731276197367,0.00217582159833131
0.788433759117633,0.00269929354513911
0.760221295403917,0.00425055565043144
0.7715006794429,0.00423469855038158
0.781972857785067,0.00243300765687063
0.778671053210983,0.00366151603293432
0.7800757011534,0.00143054535029082
0.7858651392355,0.00144934336043824
0.7730538769003,0.0021609194438575
0.786962877835783,0.00263657316458116
0.7793462892207,0.00245241315986306
0.792577289196033,0.00258406471627526
0.788143215851567,0.00337029483846684
0.781198151533567,0.00254710195899474
0.787916017756867,0.00213056827538003
0.78710542228595,0.00318563502619955
0.784836163449217,0.00478533630438383
0.778050232167067,0.00276500781619339
0.78658388646375,0.00249117473310786
0.783279889820433,0.00176544531301808
0.783135380010033,0.00251106926842238
0.788700872169567,0.00179423566848064
0.79057991746905,0.00246162602143727
0.7799172425259,0.00376539797344449
0.795565771288083,0.00808168645658206
0.777139978313033,0.0028308692481743
0.7882429417863,0.00319348176762941
