"Mean","Variance"
-0.419115617178599,0.0715207810029201
-0.290079958558185,0.0179167974559782
-0.387776628880277,0.0288228178849926
-0.410535673738283,0.0279016642357877
-0.266572944843437,0.0205571779628043
-0.283389286132462,0.0257439295767279
-0.5010964389117,0.0354123422650357
-0.46837476410625,0.0382650753684946
-0.384090124382267,0.0454674651055254
-0.395186978337717,0.0309159789767063
-0.3423412212831,0.0220892510503052
-0.400620598279083,0.0126763269365457
-0.31516056743465,0.0290871045780068
-0.310959271385463,0.0143722422761185
-0.362442509806733,0.0401792971690079
-0.429986858380067,0.0237990045871512
-0.45200414537655,0.0232201429279501
-0.384275092260217,0.0132520091009259
-0.44749105807605,0.0684240734208654
-0.504357347540567,0.0373081537332508
-0.415998135262633,0.0371266619995792
-0.391899981585033,0.0290990903921949
-0.506868893924817,0.0719855201932259
-0.403956268719183,0.034145129603157
-0.471303464038083,0.0432756764065053
-0.43561161642065,0.0357919641772523
-0.532231956551267,0.0520835487235191
-0.5071735130365,0.0463524831678086
-0.402221884756217,0.0316754073674119
-0.49638635498255,0.0416922330570506
-0.5729456805268,0.0379499801246731
-0.4932526711839,0.0350387832925066
-0.459315772409067,0.0564415753696672
-0.4405782707898,0.0394573910093797
-0.301624354421977,0.0176769891062017
-0.453071191229067,0.057534646772973
-0.3358506179085,0.0185369906875959
-0.343759462763817,0.0231830055839431
-0.33039178375455,0.0205255771178987
-0.348957061986692,0.0298783542418668
-0.686581038998383,0.0272570407393665
-0.652011991470567,0.0354671369132925
-0.406490842537033,0.0243474388934774
-0.531636612325567,0.0407971037131244
-0.2972191238961,0.0197326078247904
-0.33061865990069,0.0240021447658161
-0.339783995007667,0.0172831031172955
-0.400761621171233,0.048513340540044
-0.446871806314567,0.0174696011179687
-0.36443026770815,0.040203743603699
-0.454586451535033,0.0336452057826063
-0.503782014863083,0.0401002367187926
-0.469031152447667,0.0324312504805444
-0.40240271654145,0.0609254629052622
-0.355873981958162,0.0899048653305234
-0.523915004894833,0.0382113427834139
-0.301077634789722,0.0333158017066395
-0.289987304239867,0.0307516201312683
-0.379081484755178,0.0486562759824854
-0.3478751006712,0.0304552152485939
-0.401642078410117,0.0342447036242651
-0.641487381360517,0.0346483538603176
-0.51664957949095,0.0818641787432005
-0.507024469340367,0.0300948771032237
-0.394141248152367,0.0476333274831125
