"Mean","Variance"
0.177320528264451,0.00861762789451879
0.155208323753035,0.00308275628627199
0.145280227768914,0.00670222012247292
0.171230832594468,0.00384861718134097
0.160103264783597,0.00658096398359596
0.0929068114000213,0.00862176806410601
0.17567972282101,0.00250756738916608
0.171821706307273,0.00419908727740403
0.178374458398465,0.00634955113670287
0.166928849440497,0.00226913308981292
0.171556097407718,0.00714168585602839
0.138239468166216,0.0037728607276212
0.190727435561425,0.00637790815370039
0.109882050096779,0.00670955282030269
0.188521116938963,0.00320514979645006
0.165625319031153,0.00404353727746356
0.175022620969495,0.00425313603891298
0.117641019659301,0.00441047967598916
0.141681491078916,0.0125641470707699
0.190116407954988,0.00226553148717657
0.180723681289457,0.00546498029386522
0.161214454863782,0.00334665844328877
0.176560134257887,0.00754872677301989
0.155274550846272,0.00506110795621481
0.178035967777152,0.0031216386876512
0.157899743777347,0.00510992655734903
0.166401769367365,0.00754774762803893
0.188484843651307,0.00541198763435468
0.198085415795022,0.00313595270548975
0.158391235603825,0.00423411783488152
0.17464077347386,0.00637666639623593
0.164007109211362,0.00539378581356454
0.179304996390387,0.00417485087094778
0.166990493766673,0.00478968467741653
0.0987658907761077,0.00543643976947535
0.168045778483586,0.00322189693798916
0.16849822206182,0.00266376075537198
0.148339840913213,0.00413467721231598
0.126188056815077,0.00434514735167928
0.188630773940782,0.00371373055933678
0.157551554464125,0.00396235435190745
0.156652752939178,0.0063781879147602
0.170592173596965,0.00388525469948327
0.176363421722238,0.00480855311388344
0.146946307657075,0.00393724930443774
0.134322728861707,0.00585268272472749
0.145013200025912,0.00599859368390719
0.173848230777453,0.00650434737504656
0.166097661548183,0.00323953475684981
0.205426519378988,0.00309618138105282
0.204330901296062,0.00279149183343362
0.16457993037475,0.00589238644077574
0.157407347454553,0.00757201100437266
0.188773454905128,0.00343148830622595
0.188862340839605,0.00921020848144581
0.137289592523666,0.00764365743228129
0.130229148379685,0.00742006155881006
0.131762538121772,0.00933972047133642
0.142900475945829,0.0118218208981623
0.156912935169445,0.00689523257652757
0.183516304208332,0.0041008722799165
0.173090790061848,0.00569043387341913
0.157348076312893,0.00656502514650486
0.153679956064393,0.00556522756645468
0.186052478595828,0.00383132440603002
