"Mean","Variance"
0.6797791741968,0.00946894041160602
0.6519974223937,0.0122570785328984
0.696514228001233,0.0110313151378377
0.636785492360635,0.0199823484205732
0.708922579975833,0.00773083993576704
0.7120065031945,0.0123448944889969
0.6508216982788,0.0168852102254299
0.652992495599733,0.0266303255103424
0.69477229675,0.017609077132361
0.66652817522645,0.0182282409029463
0.687658133935183,0.0237325093357397
0.6694103564652,0.0108607849575613
0.709853978534133,0.00836800522199889
0.702290817419133,0.0132517924921365
0.64617487896845,0.0318023484511759
0.668722146713383,0.0040599191648625
0.673749480365217,0.0113719100321955
0.6127262418144,0.0244869500292838
0.6370765505834,0.0252353700148121
0.657853673315283,0.0279792961139778
0.709980938199167,0.0109027863934831
0.643813025501733,0.0126705878552488
0.63153187845585,0.0497349611576001
0.699684831026367,0.0120010400900438
0.665710985513417,0.0289096868662166
0.6428019483092,0.0184800847170054
0.587987725596617,0.0436016906979943
0.664148372357483,0.0275400654544558
0.68568094971245,0.0131680082830967
0.585485694350067,0.0354259538696344
0.557440501497183,0.0400759413705279
0.6936294026039,0.0176335172150983
0.63185550674265,0.0370890727769757
0.679917118866983,0.0106315073637373
0.707858014389333,0.0124814413054181
0.684529104341667,0.012103877317541
0.628714205458583,0.0187826838751481
0.653949041023517,0.0152091983315511
0.664169814063933,0.0103306934068571
0.658041858387283,0.0296435105116719
0.4491205675166,0.029193770942621
0.570634387724833,0.032589032504344
0.645592535359667,0.0331174618666077
0.614799770338983,0.0382156276652689
0.632623365883467,0.014733784437916
0.67503528842215,0.0163511347946789
0.670525357007433,0.0096273808059871
0.6753869131753,0.016834855469881
0.661310685843,0.00866958986378681
0.706578790656533,0.0102518447507063
0.671888529717783,0.0157148932171277
0.542116062380783,0.024865097733704
0.697077814259933,0.0139698634270388
0.68970988692115,0.0186737259308048
0.677618325832467,0.0135573195346705
0.662716052196833,0.00922938816137739
0.718547830203217,0.0105877977239472
0.679993998730367,0.0105059089184767
0.6827384228925,0.00806618465575923
0.6960798954883,0.00962808588976169
0.697994698544417,0.0122436045440722
0.6250805702832,0.026365347256114
0.56977096248595,0.0273983375267456
0.658393342253733,0.0297785974624791
0.696627915234367,0.0167877702018617
